date,location,total_cases,total_deaths,new_cases,new_deaths,total_cases_per_million,total_deaths_per_million,new_cases_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,hospital_beds_per_100k,handwashing_facilities
2020-04-06,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-07,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-08,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-09,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-10,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-11,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-12,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-13,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-14,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-15,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-16,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-17,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-18,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-19,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-20,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-21,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-22,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-23,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-24,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-25,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-26,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-27,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-28,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-29,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-04-30,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-01,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-02,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-03,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-04,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-05,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-06,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-07,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-08,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-09,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-10,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-11,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-12,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-13,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-14,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-15,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-16,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-17,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-18,Suriname,10,1,0,0,17.046,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-19,Suriname,11,1,1,0,18.750999999999998,1.705,1.705,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-20,Suriname,11,1,0,0,18.750999999999998,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-21,Suriname,11,1,0,0,18.750999999999998,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-22,Suriname,11,1,0,0,18.750999999999998,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-23,Suriname,11,1,0,0,18.750999999999998,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-24,Suriname,11,1,0,0,18.750999999999998,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-25,Suriname,11,1,0,0,18.750999999999998,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-26,Suriname,11,1,0,0,18.750999999999998,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-27,Suriname,11,1,0,0,18.750999999999998,1.705,0.0,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-05-28,Suriname,12,1,1,0,20.456,1.705,1.705,0.0,,,,,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,3.1,67.779
2020-03-07,Slovakia,1,0,1,0,0.183,0.0,0.183,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-08,Slovakia,3,0,2,0,0.5489999999999999,0.0,0.366,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-09,Slovakia,5,0,2,0,0.9159999999999999,0.0,0.366,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-11,Slovakia,7,0,2,0,1.2819999999999998,0.0,0.366,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-12,Slovakia,10,0,3,0,1.8319999999999999,0.0,0.5489999999999999,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-13,Slovakia,21,0,11,0,3.846,0.0,2.015,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-14,Slovakia,30,0,9,0,5.495,0.0,1.6480000000000001,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-15,Slovakia,44,0,14,0,8.059,0.0,2.5639999999999996,0.0,1545.0,,0.28300000000000003,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-16,Slovakia,61,0,17,0,11.173,0.0,3.114,0.0,1913.0,368.0,0.35,0.067,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-17,Slovakia,84,0,23,0,15.386,0.0,4.213,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-18,Slovakia,97,0,13,0,17.767,0.0,2.381,0.0,1991.0,,0.365,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-19,Slovakia,107,0,10,0,19.598,0.0,1.8319999999999999,0.0,2439.0,448.0,0.447,0.08199999999999999,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-20,Slovakia,123,0,16,0,22.529,0.0,2.931,0.0,2707.0,268.0,0.496,0.049,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-21,Slovakia,137,0,14,0,25.093000000000004,0.0,2.5639999999999996,0.0,3247.0,540.0,0.595,0.099,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-22,Slovakia,178,0,41,0,32.603,0.0,7.51,0.0,3489.0,242.0,0.639,0.044000000000000004,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-23,Slovakia,185,0,7,0,33.885,0.0,1.2819999999999998,0.0,3518.0,29.0,0.644,0.005,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-24,Slovakia,191,0,6,0,34.984,0.0,1.099,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-25,Slovakia,204,0,13,0,37.365,0.0,2.381,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-26,Slovakia,216,0,12,0,39.563,0.0,2.198,0.0,5664.0,,1.037,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-27,Slovakia,226,0,10,0,41.395,0.0,1.8319999999999999,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-28,Slovakia,295,0,69,0,54.033,0.0,12.638,0.0,7131.0,,1.306,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-29,Slovakia,295,0,0,0,54.033,0.0,0.0,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-30,Slovakia,336,0,41,0,61.542,0.0,7.51,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-31,Slovakia,336,0,0,0,61.542,0.0,0.0,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-01,Slovakia,363,0,27,0,66.488,0.0,4.945,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-02,Slovakia,400,0,37,0,73.265,0.0,6.777,0.0,11742.0,,2.151,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-03,Slovakia,426,0,26,0,78.027,0.0,4.762,0.0,13631.0,1889.0,2.497,0.34600000000000003,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-04,Slovakia,450,0,24,0,82.42299999999999,0.0,4.396,0.0,15155.0,1524.0,2.7760000000000002,0.27899999999999997,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-05,Slovakia,471,0,21,0,86.26899999999999,0.0,3.846,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-06,Slovakia,485,0,14,0,88.834,0.0,2.5639999999999996,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-07,Slovakia,534,2,49,2,97.809,0.366,8.975,0.366,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-08,Slovakia,581,2,47,0,106.417,0.366,8.609,0.0,21371.0,,3.9139999999999997,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-09,Slovakia,682,2,101,0,124.917,0.366,18.499000000000002,0.0,23672.0,2301.0,4.336,0.42100000000000004,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-10,Slovakia,701,2,19,0,128.39700000000002,0.366,3.48,0.0,25846.0,2174.0,4.734,0.39799999999999996,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-11,Slovakia,715,2,14,0,130.961,0.366,2.5639999999999996,0.0,27426.0,1580.0,5.023,0.289,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-12,Slovakia,728,2,13,0,133.342,0.366,2.381,0.0,28750.0,1324.0,5.266,0.243,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-13,Slovakia,742,2,14,0,135.906,0.366,2.5639999999999996,0.0,30052.0,1302.0,5.504,0.23800000000000002,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-14,Slovakia,769,2,27,0,140.852,0.366,4.945,0.0,31491.0,1439.0,5.768,0.264,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-15,Slovakia,835,2,66,0,152.94,0.366,12.089,0.0,34458.0,2967.0,6.311,0.5429999999999999,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-16,Slovakia,863,6,28,4,158.069,1.099,5.129,0.733,37809.0,3351.0,6.925,0.614,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-17,Slovakia,977,8,114,2,178.949,1.465,20.88,0.366,40953.0,3144.0,7.501,0.5760000000000001,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-18,Slovakia,1049,9,72,1,192.137,1.6480000000000001,13.187999999999999,0.183,44276.0,3323.0,8.11,0.609,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-19,Slovakia,1089,11,40,2,199.46400000000003,2.015,7.3260000000000005,0.366,46734.0,2458.0,8.56,0.45,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-20,Slovakia,1161,12,72,1,212.65099999999998,2.198,13.187999999999999,0.183,49428.0,2694.0,9.052999999999999,0.493,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-21,Slovakia,1173,13,12,1,214.84900000000002,2.381,2.198,0.183,53893.0,4465.0,9.871,0.818,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-22,Slovakia,1199,14,26,1,219.611,2.5639999999999996,4.762,0.183,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-23,Slovakia,1244,14,45,0,227.854,2.5639999999999996,8.242,0.0,57421.0,,10.517000000000001,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-24,Slovakia,1325,15,81,1,242.69,2.747,14.835999999999999,0.183,61261.0,3840.0,11.220999999999998,0.703,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-25,Slovakia,1360,17,35,2,249.101,3.114,6.4110000000000005,0.366,66089.0,4828.0,12.105,0.884,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-26,Slovakia,1373,17,13,0,251.482,3.114,2.381,0.0,70928.0,4839.0,12.991,0.8859999999999999,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-27,Slovakia,1379,18,6,1,252.581,3.2969999999999997,1.099,0.183,74099.0,3171.0,13.572000000000001,0.581,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-28,Slovakia,1381,18,2,0,252.947,3.2969999999999997,0.366,0.0,75866.0,1767.0,13.895999999999999,0.324,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-29,Slovakia,1384,20,3,2,253.49599999999998,3.6630000000000003,0.5489999999999999,0.366,81338.0,5472.0,14.898,1.002,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-04-30,Slovakia,1391,22,7,2,254.77900000000002,4.03,1.2819999999999998,0.366,85922.0,4584.0,15.738,0.84,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-01,Slovakia,1396,23,5,1,255.69400000000002,4.213,0.9159999999999999,0.183,91072.0,5150.0,16.680999999999997,0.943,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-02,Slovakia,1403,23,7,0,256.97700000000003,4.213,1.2819999999999998,0.0,94770.0,3698.0,17.358,0.677,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-03,Slovakia,1407,24,4,1,257.709,4.396,0.733,0.183,96220.0,1450.0,17.624000000000002,0.266,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-04,Slovakia,1408,24,1,0,257.892,4.396,0.183,0.0,97804.0,1584.0,17.914,0.29,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-05,Slovakia,1413,25,5,1,258.808,4.579,0.9159999999999999,0.183,99864.0,2060.0,18.291,0.377,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-06,Slovakia,1421,25,8,0,260.27299999999997,4.579,1.465,0.0,104606.0,4742.0,19.16,0.8690000000000001,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-07,Slovakia,1429,25,8,0,261.73900000000003,4.579,1.465,0.0,109767.0,5161.0,20.105,0.945,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-08,Slovakia,1445,26,16,1,264.66900000000004,4.762,2.931,0.183,114461.0,4694.0,20.965,0.86,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-09,Slovakia,1455,26,10,0,266.501,4.762,1.8319999999999999,0.0,118371.0,3910.0,21.680999999999997,0.716,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-10,Slovakia,1455,26,0,0,266.501,4.762,0.0,0.0,119859.0,1488.0,21.954,0.273,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-11,Slovakia,1457,26,2,0,266.867,4.762,0.366,0.0,120645.0,786.0,22.098000000000003,0.14400000000000002,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-12,Slovakia,1457,26,0,0,266.867,4.762,0.0,0.0,122708.0,2063.0,22.475,0.37799999999999995,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-13,Slovakia,1465,27,8,1,268.33299999999997,4.945,1.465,0.183,127034.0,4326.0,23.268,0.792,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-14,Slovakia,1469,27,4,0,269.065,4.945,0.733,0.0,131910.0,4876.0,24.160999999999998,0.893,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-15,Slovakia,1477,27,8,0,270.531,4.945,1.465,0.0,135902.0,3992.0,24.892,0.731,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-16,Slovakia,1480,27,3,0,271.08,4.945,0.5489999999999999,0.0,139986.0,4084.0,25.64,0.748,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-17,Slovakia,1493,28,13,1,273.461,5.129,2.381,0.183,142462.0,2476.0,26.094,0.45399999999999996,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-18,Slovakia,1494,28,1,0,273.644,5.129,0.183,0.0,143433.0,971.0,26.271,0.17800000000000002,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-19,Slovakia,1495,28,1,0,273.827,5.129,0.183,0.0,145474.0,2041.0,26.645,0.374,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-20,Slovakia,1495,28,0,0,273.827,5.129,0.0,0.0,148845.0,3371.0,27.263,0.617,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-21,Slovakia,1496,28,1,0,274.01099999999997,5.129,0.183,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-22,Slovakia,1502,28,6,0,275.11,5.129,1.099,0.0,154529.0,,28.304000000000002,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-23,Slovakia,1503,28,1,0,275.293,5.129,0.183,0.0,156765.0,2236.0,28.713,0.41,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-24,Slovakia,1504,28,1,0,275.476,5.129,0.183,0.0,158414.0,1649.0,29.015,0.302,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-25,Slovakia,1509,28,5,0,276.392,5.129,0.9159999999999999,0.0,159059.0,645.0,29.134,0.11800000000000001,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-26,Slovakia,1511,28,2,0,276.758,5.129,0.366,0.0,160523.0,1464.0,29.401999999999997,0.268,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-27,Slovakia,1513,28,2,0,277.124,5.129,0.366,0.0,163362.0,2839.0,29.921999999999997,0.52,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-05-28,Slovakia,1515,28,2,0,277.491,5.129,0.366,0.0,,,,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,5.82,
2020-03-05,Slovenia,1,0,1,0,0.48100000000000004,0.0,0.48100000000000004,0.0,,,,,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-06,Slovenia,6,0,5,0,2.886,0.0,2.405,0.0,,,,,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-07,Slovenia,9,0,3,0,4.329,0.0,1.443,0.0,,,,,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-08,Slovenia,12,0,3,0,5.772,0.0,1.443,0.0,,,,,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-09,Slovenia,16,0,4,0,7.696000000000001,0.0,1.9240000000000002,0.0,,,,,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-11,Slovenia,31,0,15,0,14.912,0.0,7.215,0.0,,,,,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-12,Slovenia,57,0,26,0,27.418000000000003,0.0,12.505999999999998,0.0,3863.0,,1.858,,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-13,Slovenia,96,0,39,0,46.178000000000004,0.0,18.76,0.0,5060.0,1197.0,2.434,0.5760000000000001,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-14,Slovenia,141,0,45,0,67.82300000000001,0.0,21.646,0.0,5976.0,916.0,2.875,0.441,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-15,Slovenia,181,0,40,0,87.064,0.0,19.241,0.0,6566.0,590.0,3.158,0.284,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-16,Slovenia,219,0,38,0,105.34299999999999,0.0,18.279,0.0,7437.0,871.0,3.577,0.419,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-17,Slovenia,253,0,34,0,121.697,0.0,16.355,0.0,8558.0,1121.0,4.117,0.539,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-18,Slovenia,275,1,22,1,132.279,0.48100000000000004,10.582,0.48100000000000004,9584.0,1026.0,4.61,0.494,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-19,Slovenia,286,1,11,0,137.571,0.48100000000000004,5.291,0.0,10768.0,1184.0,5.18,0.57,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-20,Slovenia,319,1,33,0,153.444,0.48100000000000004,15.874,0.0,12010.0,1242.0,5.777,0.597,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-21,Slovenia,341,1,22,0,164.02700000000002,0.48100000000000004,10.582,0.0,12882.0,872.0,6.196000000000001,0.419,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-22,Slovenia,383,1,42,0,184.229,0.48100000000000004,20.203,0.0,13613.0,731.0,6.547999999999999,0.35200000000000004,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-23,Slovenia,414,1,31,0,199.141,0.48100000000000004,14.912,0.0,14870.0,1257.0,7.153,0.605,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-24,Slovenia,442,1,28,0,212.609,0.48100000000000004,13.468,0.0,16113.0,1243.0,7.751,0.598,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-25,Slovenia,480,3,38,2,230.888,1.443,18.279,0.9620000000000001,17294.0,1181.0,8.318999999999999,0.568,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-26,Slovenia,528,4,48,1,253.977,1.9240000000000002,23.089000000000002,0.48100000000000004,18369.0,1075.0,8.836,0.517,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
2020-03-27,Slovenia,577,5,49,1,277.546,2.405,23.57,0.48100000000000004,19756.0,1387.0,9.503,0.667,2078932.0,102.619,44.5,19.062,12.93,31400.84,4.5,
